created_at,hari,tanggal,waktu,bulan,jam,text,lang,retweet_count,favorite_count,label,translated_text
2009-04-04 09:44:22+00:00,Saturday,2009-04-04 00:00:00+00:00,09:44:22,April,9,"Apr 4, Depression is a sane response to our world..?: I have been diagnosed as chronically depressed for most of.. http://tinyurl.com/cgo9aa",en,0,0,positive,"Apr 4, Depression is a sane response to our world..?: I have been diagnosed as chronically depressed for most of.. http://tinyurl.com/cgo9aa"
2011-12-11 04:11:02+00:00,Sunday,2011-12-11 00:00:00+00:00,04:11:02,December,4,@SweetCarlosG_RP miss who? (you gotta give it time. I'm diagnosed with depression so I've been depressed for years.),en,0,0,positive,@SweetCarlosG_RP miss who? (you gotta give it time. I'm diagnosed with depression so I've been depressed for years.)
2009-04-06 08:46:45+00:00,Monday,2009-04-06 00:00:00+00:00,08:46:45,April,8,@EmperorNorton  I have been diagnosed as Major Depression until 4 years ago.LUckily I got a bp therapist who recognized it right away.,en,0,0,positive,@EmperorNorton  I have been diagnosed as Major Depression until 4 years ago.LUckily I got a bp therapist who recognized it right away.
2011-12-15 05:38:06+00:00,Thursday,2011-12-15 00:00:00+00:00,05:38:06,December,5,@Uhh_NoSir I'm diagnosed whid clinical depression an leukemia,en,0,0,positive,@Uhh_NoSir I'm diagnosed whid clinical depression an leukemia
2010-12-14 17:00:29+00:00,Tuesday,2010-12-14 00:00:00+00:00,17:00:29,December,17,"Saying “I AM MORE!” is saying:  I have been diagnosed with depression, but I have not been condemned to be... http://fb.me/xxTsvbcd",en,0,0,positive,"Saying “I AM MORE!” is saying:  I have been diagnosed with depression, but I have not been condemned to be... http://fb.me/xxTsvbcd"
2011-12-18 01:47:56+00:00,Sunday,2011-12-18 00:00:00+00:00,01:47:56,December,1,"I HAVE BEEN diagnosed with severe depression. If that bothers you, please leave.",en,0,0,positive,"I HAVE BEEN diagnosed with severe depression. If that bothers you, please leave."
2011-12-18 03:42:34+00:00,Sunday,2011-12-18 00:00:00+00:00,03:42:34,December,3,Yeah well....... I have been diagnosed with deep depression. and I can tell that this is one thing the doctors are right about.,en,0,0,positive,Yeah well....... I have been diagnosed with deep depression. and I can tell that this is one thing the doctors are right about.
2010-12-15 05:00:08+00:00,Wednesday,2010-12-15 00:00:00+00:00,05:00:08,December,5,"Saying “I AM MORE!” is saying:   I have been diagnosed with depression, but I have not been condemned to be... http://fb.me/DJWxasr7",en,0,0,positive,"Saying “I AM MORE!” is saying:   I have been diagnosed with depression, but I have not been condemned to be... http://fb.me/DJWxasr7"
2011-12-27 18:00:27+00:00,Tuesday,2011-12-27 00:00:00+00:00,18:00:27,December,18,I'm diagnosed with depression...,en,0,0,positive,I'm diagnosed with depression...
2011-12-28 23:15:20+00:00,Wednesday,2011-12-28 00:00:00+00:00,23:15:20,December,23,@Rubywax. Hiya Ruby!!! Do u have a book out or autobiography?? I have been diagnosed with Clinical Depression and ... http://t.co/IoTntua6,en,0,0,positive,@Rubywax. Hiya Ruby!!! Do u have a book out or autobiography?? I have been diagnosed with Clinical Depression and ... http://t.co/IoTntua6
2011-12-29 04:22:03+00:00,Thursday,2011-12-29 00:00:00+00:00,04:22:03,December,4,"@cpvoros 
Um...I can't exactly help it I'm diagnosed with depression. I take anti depressants. And I'm not a positive person.",en,0,0,positive,"@cpvoros 
Um...I can't exactly help it I'm diagnosed with depression. I take anti depressants. And I'm not a positive person."
2011-12-30 07:10:23+00:00,Friday,2011-12-30 00:00:00+00:00,07:10:23,December,7,@vioIate Well it makes sense since Major Depression is what I'm diagnosed with. And you can ALWAYS give me a big hug. I love hugging,en,0,0,positive,@vioIate Well it makes sense since Major Depression is what I'm diagnosed with. And you can ALWAYS give me a big hug. I love hugging
2011-12-30 10:20:19+00:00,Friday,2011-12-30 00:00:00+00:00,10:20:19,December,10,Chicken Or The Ocd Egg? - The Depression Forums - A Depression ...: I have been diagnosed with 1)depressive/ moo... http://t.co/5oDf2Wt9,en,0,0,positive,Chicken Or The Ocd Egg? - The Depression Forums - A Depression ...: I have been diagnosed with 1)depressive/ moo... http://t.co/5oDf2Wt9
2012-01-02 11:17:10+00:00,Monday,2012-01-02 00:00:00+00:00,11:17:10,January,11,I'm diagnosed with depression and am 17 ! This makes me even more depressed and just bleh,en,0,0,positive,I'm diagnosed with depression and am 17 ! This makes me even more depressed and just bleh
2010-06-06 07:38:50+00:00,Sunday,2010-06-06 00:00:00+00:00,07:38:50,June,7,"Haha, If anyone's wondering, I /have/ been diagnosed with Depression & ADD, plus Diabetes. lol. Life's just weird :P . Time to do nothinglol",en,0,0,positive,"Haha, If anyone's wondering, I /have/ been diagnosed with Depression & ADD, plus Diabetes. lol. Life's just weird :P . Time to do nothinglol"
2012-01-06 22:50:59+00:00,Friday,2012-01-06 00:00:00+00:00,22:50:59,January,22,"I've been bullied for 6 years, i have been diagnosed with depression and anxiety because of this. I turned to self harm to cope.",en,0,1,positive,"I've been bullied for 6 years, i have been diagnosed with depression and anxiety because of this. I turned to self harm to cope."
2012-01-11 04:48:29+00:00,Wednesday,2012-01-11 00:00:00+00:00,04:48:29,January,4,"@katyperry I'm diagnosed with Bipolar, BPD, depression, and PTSD. And my solution to overcoming them is listening and singing your music!",en,0,0,positive,"@katyperry I'm diagnosed with Bipolar, BPD, depression, and PTSD. And my solution to overcoming them is listening and singing your music!"
2012-01-11 17:01:39+00:00,Wednesday,2012-01-11 00:00:00+00:00,17:01:39,January,17,"Okayyy, got a call from my GP, and I have been diagnosed with Clinical Depression! :/",en,0,0,positive,"Okayyy, got a call from my GP, and I have been diagnosed with Clinical Depression! :/"
2010-06-08 18:27:11+00:00,Tuesday,2010-06-08 00:00:00+00:00,18:27:11,June,18,"I think about death and suicide frequently. I know this is a sign of depression, which I have been diagnosed? http://bit.ly/bLf9rw",en,0,0,positive,"I think about death and suicide frequently. I know this is a sign of depression, which I have been diagnosed? http://bit.ly/bLf9rw"
2010-06-08 18:27:12+00:00,Tuesday,2010-06-08 00:00:00+00:00,18:27:12,June,18,"I think about death and suicide frequently. I know this is a sign of depression, which I have been diagnosed? http://bit.ly/bLf9rw",en,0,0,positive,"I think about death and suicide frequently. I know this is a sign of depression, which I have been diagnosed? http://bit.ly/bLf9rw"
2012-01-12 00:08:06+00:00,Thursday,2012-01-12 00:00:00+00:00,00:08:06,January,0,@flintoff11 I have been diagnosed wiv depression and your programme has helped me understand wot sportsman go through RT please #great work,en,0,0,positive,@flintoff11 I have been diagnosed wiv depression and your programme has helped me understand wot sportsman go through RT please #great work
2012-01-12 23:12:03+00:00,Thursday,2012-01-12 00:00:00+00:00,23:12:03,January,23,I have been diagnosed with PTSD &amp; PAS :/ medication will soon take over my body along with depression...,en,0,0,positive,I have been diagnosed with PTSD &amp; PAS :/ medication will soon take over my body along with depression...
2012-01-13 18:10:32+00:00,Friday,2012-01-13 00:00:00+00:00,18:10:32,January,18,"@OKkupyKauai @notalone365 @therealnicebrit Because of the situation I have been diagnosed with PTSD, depression,anxiety. Isolation?Big time!",en,0,0,positive,"@OKkupyKauai @notalone365 @therealnicebrit Because of the situation I have been diagnosed with PTSD, depression,anxiety. Isolation?Big time!"
2012-01-16 19:20:17+00:00,Monday,2012-01-16 00:00:00+00:00,19:20:17,January,19,"@mom2fishboy Yes, I have been diagnosed w/ depression along with the aspergers.",en,0,0,positive,"@mom2fishboy Yes, I have been diagnosed w/ depression along with the aspergers."
2012-01-23 13:24:32+00:00,Monday,2012-01-23 00:00:00+00:00,13:24:32,January,13,"#30thingsaboutme 11; I have been diagnosed with depression and anxiety.
12; my brother is autistic and I'm the only person he talks to.",en,0,0,positive,"#30thingsaboutme 11; I have been diagnosed with depression and anxiety.
12; my brother is autistic and I'm the only person he talks to."
2012-01-23 22:23:22+00:00,Monday,2012-01-23 00:00:00+00:00,22:23:22,January,22,#30thingsaboutme 6. I'm diagnosed with anxiety and clinical depression.,en,0,0,positive,#30thingsaboutme 6. I'm diagnosed with anxiety and clinical depression.
2012-01-23 22:42:47+00:00,Monday,2012-01-23 00:00:00+00:00,22:42:47,January,22,"#30ThingsAboutMe I'm diagnosed with depression, anxiety and I'm in recovery from both anorexia and bulimia. I will never lie about it again",en,0,1,positive,"#30ThingsAboutMe I'm diagnosed with depression, anxiety and I'm in recovery from both anorexia and bulimia. I will never lie about it again"
2012-01-24 00:18:44+00:00,Tuesday,2012-01-24 00:00:00+00:00,00:18:44,January,0,#30thingsaboutme 22. I have been diagnosed with severe depression and don't give a fuck if you have problem with that,en,0,0,positive,#30thingsaboutme 22. I have been diagnosed with severe depression and don't give a fuck if you have problem with that
2012-01-24 00:25:47+00:00,Tuesday,2012-01-24 00:00:00+00:00,00:25:47,January,0,"#30thingsaboutme
29) I have been diagnosed with severe depression",en,0,0,positive,"#30thingsaboutme
29) I have been diagnosed with severe depression"
2012-01-24 03:34:48+00:00,Tuesday,2012-01-24 00:00:00+00:00,03:34:48,January,3,"#30thingsaboutme 5) I have been diagnosed with Adult ADHD, OCD, and Bipolar Depression. So im kinda fucked up in the head lol",en,0,0,positive,"#30thingsaboutme 5) I have been diagnosed with Adult ADHD, OCD, and Bipolar Depression. So im kinda fucked up in the head lol"
2012-01-24 03:52:53+00:00,Tuesday,2012-01-24 00:00:00+00:00,03:52:53,January,3,yes there is something called ravens depression and i have been diagnosed,en,0,0,positive,yes there is something called ravens depression and i have been diagnosed
2012-01-24 16:58:21+00:00,Tuesday,2012-01-24 00:00:00+00:00,16:58:21,January,16,but i have been diagnosed with depression and i've been re-diagnosed with obsessive personality disorder. so that's nice.,en,0,0,positive,but i have been diagnosed with depression and i've been re-diagnosed with obsessive personality disorder. so that's nice.
2012-01-25 02:14:03+00:00,Wednesday,2012-01-25 00:00:00+00:00,02:14:03,January,2,I'm diagnosed with depression -____-,en,0,0,positive,I'm diagnosed with depression -____-
2012-01-25 13:10:11+00:00,Wednesday,2012-01-25 00:00:00+00:00,13:10:11,January,13,@MissDLloyd can I please have a rt or a follow. It would make me so happy. I have been diagnosed with depression and feel so down :(,en,0,0,positive,@MissDLloyd can I please have a rt or a follow. It would make me so happy. I have been diagnosed with depression and feel so down :(
2012-01-25 13:10:20+00:00,Wednesday,2012-01-25 00:00:00+00:00,13:10:20,January,13,@MissDLloyd can I please have a rt or a follow. It would make me so happy. I have been diagnosed with depression and feel so down :( x,en,0,0,positive,@MissDLloyd can I please have a rt or a follow. It would make me so happy. I have been diagnosed with depression and feel so down :( x
2012-01-25 19:12:30+00:00,Wednesday,2012-01-25 00:00:00+00:00,19:12:30,January,19,My confession is that I'm diagnosed with that depression that deals with light. My mood changes if the sun isn't out. Doesn't that suck. Aha,en,0,0,positive,My confession is that I'm diagnosed with that depression that deals with light. My mood changes if the sun isn't out. Doesn't that suck. Aha
2012-01-25 21:23:33+00:00,Wednesday,2012-01-25 00:00:00+00:00,21:23:33,January,21,"@JodieMarsh #jodieagainstbullying i have been diagnosed with depression and anxiety because of bullying, i've been bullied for 6 years x",en,0,0,positive,"@JodieMarsh #jodieagainstbullying i have been diagnosed with depression and anxiety because of bullying, i've been bullied for 6 years x"
2012-01-28 18:12:41+00:00,Saturday,2012-01-28 00:00:00+00:00,18:12:41,January,18,"Yes. I don't need any pit. Just prayers. I have been diagnosed with Anxiety and depression. It's taking over my life. But I know, with (c)",en,0,0,positive,"Yes. I don't need any pit. Just prayers. I have been diagnosed with Anxiety and depression. It's taking over my life. But I know, with (c)"
2012-01-29 04:22:14+00:00,Sunday,2012-01-29 00:00:00+00:00,04:22:14,January,4,"10. I have been diagnosed and prescribed for anxiety and depression. yup, mental problems. tis true..",en,0,0,positive,"10. I have been diagnosed and prescribed for anxiety and depression. yup, mental problems. tis true.."
2010-06-17 02:41:40+00:00,Thursday,2010-06-17 00:00:00+00:00,02:41:40,June,2,@prophetwriter I have been diagnosed with EVERYTHING from clinical depression to ADHD to OCD to HFA and Asperger's.,en,0,0,positive,@prophetwriter I have been diagnosed with EVERYTHING from clinical depression to ADHD to OCD to HFA and Asperger's.
2010-06-17 14:34:37+00:00,Thursday,2010-06-17 00:00:00+00:00,14:34:37,June,14,So apparently I'm diagnosed for depression. Okay wut.,en,0,0,positive,So apparently I'm diagnosed for depression. Okay wut.
2012-01-31 03:23:02+00:00,Tuesday,2012-01-31 00:00:00+00:00,03:23:02,January,3,& for those who think I'm sad all the time . Fuck you . It's because I'm diagnosed with depression & I refuse to pop pills to make it better,en,0,0,positive,& for those who think I'm sad all the time . Fuck you . It's because I'm diagnosed with depression & I refuse to pop pills to make it better
2012-02-01 15:49:26+00:00,Wednesday,2012-02-01 00:00:00+00:00,15:49:26,February,15,@JoelllyQuiiinn because it's true. Depressed people aren't fun to be around. I have been diagnosed with Depression :/,en,0,0,positive,@JoelllyQuiiinn because it's true. Depressed people aren't fun to be around. I have been diagnosed with Depression :/
2012-02-02 00:19:53+00:00,Thursday,2012-02-02 00:00:00+00:00,00:19:53,February,0,I'm diagnosed w/ a depression disorder ...,en,0,0,positive,I'm diagnosed w/ a depression disorder ...
2009-04-29 18:51:56+00:00,Wednesday,2009-04-29 00:00:00+00:00,18:51:56,April,18,@randompinkness I only caught the depression one...I have been diagnosed for about 5 years...it sux :),en,0,0,positive,@randompinkness I only caught the depression one...I have been diagnosed for about 5 years...it sux :)
2012-02-04 02:25:32+00:00,Saturday,2012-02-04 00:00:00+00:00,02:25:32,February,2,"#10thingsaboutmyself I have been diagnosed with ADHD, OCD, Depression, and Anxiety.",en,0,0,positive,"#10thingsaboutmyself I have been diagnosed with ADHD, OCD, Depression, and Anxiety."
2012-02-04 17:57:10+00:00,Saturday,2012-02-04 00:00:00+00:00,17:57:10,February,17,#10thingsaboutmyself - 4. I have been diagnosed with depression,en,0,0,positive,#10thingsaboutmyself - 4. I have been diagnosed with depression
