created_at,hari,tanggal,waktu,text,lang,retweet_count,favorite_count,label,translated_text
2011-12-29 04:22:03+00:00,Thursday,2011-12-29,04:22:03,"@cpvoros 
Um...I can't exactly help it I'm diagnosed with depression. I take anti depressants. And I'm not a positive person.",en,0,0,positive,"@cpvoros 
Um...I can't exactly help it I'm diagnosed with depression. I take anti depressants. And I'm not a positive person."
2011-12-30 07:10:23+00:00,Friday,2011-12-30,07:10:23,@vioIate Well it makes sense since Major Depression is what I'm diagnosed with. And you can ALWAYS give me a big hug. I love hugging,en,0,0,positive,@vioIate Well it makes sense since Major Depression is what I'm diagnosed with. And you can ALWAYS give me a big hug. I love hugging
2011-12-30 10:20:19+00:00,Friday,2011-12-30,10:20:19,Chicken Or The Ocd Egg? - The Depression Forums - A Depression ...: I have been diagnosed with 1)depressive/ moo... http://t.co/5oDf2Wt9,en,0,0,positive,Chicken Or The Ocd Egg? - The Depression Forums - A Depression ...: I have been diagnosed with 1)depressive/ moo... http://t.co/5oDf2Wt9
2012-01-02 11:17:10+00:00,Monday,2012-01-02,11:17:10,I'm diagnosed with depression and am 17 ! This makes me even more depressed and just bleh,en,0,0,positive,I'm diagnosed with depression and am 17 ! This makes me even more depressed and just bleh
2010-06-06 07:38:50+00:00,Sunday,2010-06-06,07:38:50,"Haha, If anyone's wondering, I /have/ been diagnosed with Depression & ADD, plus Diabetes. lol. Life's just weird :P . Time to do nothinglol",en,0,0,positive,"Haha, If anyone's wondering, I /have/ been diagnosed with Depression & ADD, plus Diabetes. lol. Life's just weird :P . Time to do nothinglol"
2012-01-06 22:50:59+00:00,Friday,2012-01-06,22:50:59,"I've been bullied for 6 years, i have been diagnosed with depression and anxiety because of this. I turned to self harm to cope.",en,0,1,positive,"I've been bullied for 6 years, i have been diagnosed with depression and anxiety because of this. I turned to self harm to cope."
2012-01-11 04:48:29+00:00,Wednesday,2012-01-11,04:48:29,"@katyperry I'm diagnosed with Bipolar, BPD, depression, and PTSD. And my solution to overcoming them is listening and singing your music!",en,0,0,positive,"@katyperry I'm diagnosed with Bipolar, BPD, depression, and PTSD. And my solution to overcoming them is listening and singing your music!"
2012-01-11 17:01:39+00:00,Wednesday,2012-01-11,17:01:39,"Okayyy, got a call from my GP, and I have been diagnosed with Clinical Depression! :/",en,0,0,positive,"Okayyy, got a call from my GP, and I have been diagnosed with Clinical Depression! :/"
2010-06-08 18:27:11+00:00,Tuesday,2010-06-08,18:27:11,"I think about death and suicide frequently. I know this is a sign of depression, which I have been diagnosed? http://bit.ly/bLf9rw",en,0,0,positive,"I think about death and suicide frequently. I know this is a sign of depression, which I have been diagnosed? http://bit.ly/bLf9rw"
2010-06-08 18:27:12+00:00,Tuesday,2010-06-08,18:27:12,"I think about death and suicide frequently. I know this is a sign of depression, which I have been diagnosed? http://bit.ly/bLf9rw",en,0,0,positive,"I think about death and suicide frequently. I know this is a sign of depression, which I have been diagnosed? http://bit.ly/bLf9rw"
2012-01-12 00:08:06+00:00,Thursday,2012-01-12,00:08:06,@flintoff11 I have been diagnosed wiv depression and your programme has helped me understand wot sportsman go through RT please #great work,en,0,0,positive,@flintoff11 I have been diagnosed wiv depression and your programme has helped me understand wot sportsman go through RT please #great work
2012-01-12 23:12:03+00:00,Thursday,2012-01-12,23:12:03,I have been diagnosed with PTSD &amp; PAS :/ medication will soon take over my body along with depression...,en,0,0,positive,I have been diagnosed with PTSD &amp; PAS :/ medication will soon take over my body along with depression...
2012-01-13 18:10:32+00:00,Friday,2012-01-13,18:10:32,"@OKkupyKauai @notalone365 @therealnicebrit Because of the situation I have been diagnosed with PTSD, depression,anxiety. Isolation?Big time!",en,0,0,positive,"@OKkupyKauai @notalone365 @therealnicebrit Because of the situation I have been diagnosed with PTSD, depression,anxiety. Isolation?Big time!"
2012-01-16 19:20:17+00:00,Monday,2012-01-16,19:20:17,"@mom2fishboy Yes, I have been diagnosed w/ depression along with the aspergers.",en,0,0,positive,"@mom2fishboy Yes, I have been diagnosed w/ depression along with the aspergers."
2012-01-23 13:24:32+00:00,Monday,2012-01-23,13:24:32,"#30thingsaboutme 11; I have been diagnosed with depression and anxiety.
12; my brother is autistic and I'm the only person he talks to.",en,0,0,positive,"#30thingsaboutme 11; I have been diagnosed with depression and anxiety.
12; my brother is autistic and I'm the only person he talks to."
2012-01-23 22:23:22+00:00,Monday,2012-01-23,22:23:22,#30thingsaboutme 6. I'm diagnosed with anxiety and clinical depression.,en,0,0,positive,#30thingsaboutme 6. I'm diagnosed with anxiety and clinical depression.
2012-01-23 22:42:47+00:00,Monday,2012-01-23,22:42:47,"#30ThingsAboutMe I'm diagnosed with depression, anxiety and I'm in recovery from both anorexia and bulimia. I will never lie about it again",en,0,1,positive,"#30ThingsAboutMe I'm diagnosed with depression, anxiety and I'm in recovery from both anorexia and bulimia. I will never lie about it again"
2012-01-24 00:18:44+00:00,Tuesday,2012-01-24,00:18:44,#30thingsaboutme 22. I have been diagnosed with severe depression and don't give a fuck if you have problem with that,en,0,0,positive,#30thingsaboutme 22. I have been diagnosed with severe depression and don't give a fuck if you have problem with that
2012-01-24 00:25:47+00:00,Tuesday,2012-01-24,00:25:47,"#30thingsaboutme
29) I have been diagnosed with severe depression",en,0,0,positive,"#30thingsaboutme
29) I have been diagnosed with severe depression"
2012-01-24 03:34:48+00:00,Tuesday,2012-01-24,03:34:48,"#30thingsaboutme 5) I have been diagnosed with Adult ADHD, OCD, and Bipolar Depression. So im kinda fucked up in the head lol",en,0,0,positive,"#30thingsaboutme 5) I have been diagnosed with Adult ADHD, OCD, and Bipolar Depression. So im kinda fucked up in the head lol"
2012-01-24 03:52:53+00:00,Tuesday,2012-01-24,03:52:53,yes there is something called ravens depression and i have been diagnosed,en,0,0,positive,yes there is something called ravens depression and i have been diagnosed
2012-01-24 16:58:21+00:00,Tuesday,2012-01-24,16:58:21,but i have been diagnosed with depression and i've been re-diagnosed with obsessive personality disorder. so that's nice.,en,0,0,positive,but i have been diagnosed with depression and i've been re-diagnosed with obsessive personality disorder. so that's nice.
2012-01-25 02:14:03+00:00,Wednesday,2012-01-25,02:14:03,I'm diagnosed with depression -____-,en,0,0,positive,I'm diagnosed with depression -____-
2012-01-25 13:10:11+00:00,Wednesday,2012-01-25,13:10:11,@MissDLloyd can I please have a rt or a follow. It would make me so happy. I have been diagnosed with depression and feel so down :(,en,0,0,positive,@MissDLloyd can I please have a rt or a follow. It would make me so happy. I have been diagnosed with depression and feel so down :(
2012-01-25 13:10:20+00:00,Wednesday,2012-01-25,13:10:20,@MissDLloyd can I please have a rt or a follow. It would make me so happy. I have been diagnosed with depression and feel so down :( x,en,0,0,positive,@MissDLloyd can I please have a rt or a follow. It would make me so happy. I have been diagnosed with depression and feel so down :( x
2012-01-25 19:12:30+00:00,Wednesday,2012-01-25,19:12:30,My confession is that I'm diagnosed with that depression that deals with light. My mood changes if the sun isn't out. Doesn't that suck. Aha,en,0,0,positive,My confession is that I'm diagnosed with that depression that deals with light. My mood changes if the sun isn't out. Doesn't that suck. Aha
2012-01-25 21:23:33+00:00,Wednesday,2012-01-25,21:23:33,"@JodieMarsh #jodieagainstbullying i have been diagnosed with depression and anxiety because of bullying, i've been bullied for 6 years x",en,0,0,positive,"@JodieMarsh #jodieagainstbullying i have been diagnosed with depression and anxiety because of bullying, i've been bullied for 6 years x"
2012-01-28 18:12:41+00:00,Saturday,2012-01-28,18:12:41,"Yes. I don't need any pit. Just prayers. I have been diagnosed with Anxiety and depression. It's taking over my life. But I know, with (c)",en,0,0,positive,"Yes. I don't need any pit. Just prayers. I have been diagnosed with Anxiety and depression. It's taking over my life. But I know, with (c)"
2012-01-29 04:22:14+00:00,Sunday,2012-01-29,04:22:14,"10. I have been diagnosed and prescribed for anxiety and depression. yup, mental problems. tis true..",en,0,0,positive,"10. I have been diagnosed and prescribed for anxiety and depression. yup, mental problems. tis true.."
2010-06-17 02:41:40+00:00,Thursday,2010-06-17,02:41:40,@prophetwriter I have been diagnosed with EVERYTHING from clinical depression to ADHD to OCD to HFA and Asperger's.,en,0,0,positive,@prophetwriter I have been diagnosed with EVERYTHING from clinical depression to ADHD to OCD to HFA and Asperger's.
2010-06-17 14:34:37+00:00,Thursday,2010-06-17,14:34:37,So apparently I'm diagnosed for depression. Okay wut.,en,0,0,positive,So apparently I'm diagnosed for depression. Okay wut.
2012-01-31 03:23:02+00:00,Tuesday,2012-01-31,03:23:02,& for those who think I'm sad all the time . Fuck you . It's because I'm diagnosed with depression & I refuse to pop pills to make it better,en,0,0,positive,& for those who think I'm sad all the time . Fuck you . It's because I'm diagnosed with depression & I refuse to pop pills to make it better
2012-02-01 15:49:26+00:00,Wednesday,2012-02-01,15:49:26,@JoelllyQuiiinn because it's true. Depressed people aren't fun to be around. I have been diagnosed with Depression :/,en,0,0,positive,@JoelllyQuiiinn because it's true. Depressed people aren't fun to be around. I have been diagnosed with Depression :/
2012-02-02 00:19:53+00:00,Thursday,2012-02-02,00:19:53,I'm diagnosed w/ a depression disorder ...,en,0,0,positive,I'm diagnosed w/ a depression disorder ...
2009-04-29 18:51:56+00:00,Wednesday,2009-04-29,18:51:56,@randompinkness I only caught the depression one...I have been diagnosed for about 5 years...it sux :),en,0,0,positive,@randompinkness I only caught the depression one...I have been diagnosed for about 5 years...it sux :)
2012-02-04 02:25:32+00:00,Saturday,2012-02-04,02:25:32,"#10thingsaboutmyself I have been diagnosed with ADHD, OCD, Depression, and Anxiety.",en,0,0,positive,"#10thingsaboutmyself I have been diagnosed with ADHD, OCD, Depression, and Anxiety."
2012-02-04 17:57:10+00:00,Saturday,2012-02-04,17:57:10,#10thingsaboutmyself - 4. I have been diagnosed with depression,en,0,0,positive,#10thingsaboutmyself - 4. I have been diagnosed with depression
2012-02-05 21:05:18+00:00,Sunday,2012-02-05,21:05:18,help i can't go to school tomorrow I have been diagnosed with post concert depression helP,en,2,0,positive,help i can't go to school tomorrow I have been diagnosed with post concert depression helP
2012-02-06 08:26:27+00:00,Monday,2012-02-06,08:26:27,Depression/OCD/Anxiety medication? - Dunky Asked: Depression/OCD/Anxiety medication? I have been diagnosed and treat... http://t.co/UxGMF354,en,0,0,positive,Depression/OCD/Anxiety medication? - Dunky Asked: Depression/OCD/Anxiety medication? I have been diagnosed and treat... http://t.co/UxGMF354
2012-02-06 08:26:30+00:00,Monday,2012-02-06,08:26:30,Depression/OCD/Anxiety medication? - Dunky Asked: Depression/OCD/Anxiety medication? I have been diagnosed and treat... http://t.co/pUMcEqn5,en,0,0,positive,Depression/OCD/Anxiety medication? - Dunky Asked: Depression/OCD/Anxiety medication? I have been diagnosed and treat... http://t.co/pUMcEqn5
2012-02-08 05:10:19+00:00,Wednesday,2012-02-08,05:10:19,And for those of you on twitter that follow me who do not know yet I have been diagnosed with depression and anxiety,en,0,0,positive,And for those of you on twitter that follow me who do not know yet I have been diagnosed with depression and anxiety
2012-02-08 19:46:57+00:00,Wednesday,2012-02-08,19:46:57,@Bell_LetsTalk I have been diagnosed with depression its been hard on my spouse and family i'm getting help starting to stabilize its ok,en,0,0,positive,@Bell_LetsTalk I have been diagnosed with depression its been hard on my spouse and family i'm getting help starting to stabilize its ok
2012-02-09 08:53:34+00:00,Thursday,2012-02-09,08:53:34,#Langley Township @polygonhomes flooded my home.This is a contributing factor 2 the #depression #anxiety & #PTSD I have been diagnosed with.,en,0,0,positive,#Langley Township @polygonhomes flooded my home.This is a contributing factor 2 the #depression #anxiety & #PTSD I have been diagnosed with.
2012-02-09 22:10:25+00:00,Thursday,2012-02-09,22:10:25,So again I have been diagnosed with depression and anxiety again...I thought I was happy :/,en,0,0,positive,So again I have been diagnosed with depression and anxiety again...I thought I was happy :/
2012-02-10 02:42:04+00:00,Friday,2012-02-10,02:42:04,I have been diagnosed w/ moderate depression. The only thing that will help is to play hockey.  Watching & hearing about it doesn't help.,en,0,0,positive,I have been diagnosed w/ moderate depression. The only thing that will help is to play hockey.  Watching & hearing about it doesn't help.
2010-06-23 09:58:49+00:00,Wednesday,2010-06-23,09:58:49,"""Depression or Anxiety? Misdiagnosed?"": Depression Exchange ...: I have been diagnosed with Generalized Anxiety Di... http://bit.ly/9lTuGE",en,0,0,positive,"""Depression or Anxiety? Misdiagnosed?"": Depression Exchange ...: I have been diagnosed with Generalized Anxiety Di... http://bit.ly/9lTuGE"
2010-06-24 00:03:40+00:00,Thursday,2010-06-24,00:03:40,"@headbanginhippy my mom just made me go to a doctor and now i'm diagnosed with ""mild depression."" bullshit. now i have to go to a counselor.",en,0,0,positive,"@headbanginhippy my mom just made me go to a doctor and now i'm diagnosed with ""mild depression."" bullshit. now i have to go to a counselor."
2012-02-16 15:17:23+00:00,Thursday,2012-02-16,15:17:23,@Run4demHills I have been diagnosed with and suffered from depression for years. It just seems the good days are still a bit low.,en,0,0,positive,@Run4demHills I have been diagnosed with and suffered from depression for years. It just seems the good days are still a bit low.
