text,lang,retweet_count,favorite_count,label,translated_text
"@headbanginhippy my mom just made me go to a doctor and now i'm diagnosed with ""mild depression."" bullshit. now i have to go to a counselor.",en,0,0,1,"@headbanginhippy my mom just made me go to a doctor and now i'm diagnosed with ""mild depression."" bullshit. now i have to go to a counselor."
@run4demhills i have been diagnosed with and suffered from depression for years. it just seems the good days are still a bit low.,en,0,0,1,@run4demhills i have been diagnosed with and suffered from depression for years. it just seems the good days are still a bit low.
unfortunately i have been diagnosed with a degenerative disc disease... and manic depression... but wtf these doctors kno,en,0,0,1,unfortunately i have been diagnosed with a degenerative disc disease... and manic depression... but wtf these doctors kno
#honestynight i'm diagnosed with clinical depression and severe anxiety.,en,0,0,1,#honestynight i'm diagnosed with clinical depression and severe anxiety.
last tweet before bed #honestynight i have been diagnosed with clinical depression and i still try and stay more positive than everyone else,en,0,0,1,last tweet before bed #honestynight i have been diagnosed with clinical depression and i still try and stay more positive than everyone else
#10randomthingsaboutme i have been diagnosed with depression,en,0,0,1,#10randomthingsaboutme i have been diagnosed with depression
@teenjames_d i'm diagnosed with major depression...,en,0,0,1,@teenjames_d i'm diagnosed with major depression...
once again... do i really need to do my psych reading on depression when i have been diagnosed with it for 6 years now...,en,0,0,1,once again... do i really need to do my psych reading on depression when i have been diagnosed with it for 6 years now...
"be happy, some of you have gotten what you want. i'm diagnosed close to depression by doctor.",en,0,0,1,"be happy, some of you have gotten what you want. i'm diagnosed close to depression by doctor."
"#funfactaboutme i have been diagnosed with adhd, depression, and bipolarism.",en,0,0,1,"#funfactaboutme i have been diagnosed with adhd, depression, and bipolarism."
"after 6 months suffering, i have been diagnosed with clinical depression. i'm not ashamed of my diagnosis. i look forward to feeling better.",en,0,0,1,"after 6 months suffering, i have been diagnosed with clinical depression. i'm not ashamed of my diagnosis. i look forward to feeling better."
"#confessiontime i have been diagnosed with clinical depression ""/",en,0,0,1,"#confessiontime i have been diagnosed with clinical depression ""/"
"i'm a super happy person. but when i get to 4th period english, it's like i'm diagnosed with depression.",en,0,0,1,"i'm a super happy person. but when i get to 4th period english, it's like i'm diagnosed with depression."
"@planetpandamo already diagnosed with the condition bipolar 2 - it used to be called manic depression.  so yeah, i'm diagnosed crazy",en,0,0,1,"@planetpandamo already diagnosed with the condition bipolar 2 - it used to be called manic depression.  so yeah, i'm diagnosed crazy"
requested- what caused your depression? - lots of shit and technically i’m diagnosed bipolar ask me stuff!... http://t.co/lpbe9wb7,en,0,0,1,requested- what caused your depression? - lots of shit and technically i’m diagnosed bipolar ask me stuff!... http://t.co/lpbe9wb7
so i have been diagnosed with bipolar/manic depression disorder...taking pills to manage my mood,en,0,0,1,so i have been diagnosed with bipolar/manic depression disorder...taking pills to manage my mood
"because fyi, i have depression. i have been diagnosed with it. no, not from a quiz of the interenet. a doctor.",en,0,0,1,"because fyi, i have depression. i have been diagnosed with it. no, not from a quiz of the interenet. a doctor."
"@maxlane_ well i'm diagnosed with depression, so... 😞",en,0,0,1,"@maxlane_ well i'm diagnosed with depression, so... 😞"
"i have been diagnosed with depression and anxiety because of the bullying i went through, that's why i'm so passionate about stopping it.",en,0,1,1,"i have been diagnosed with depression and anxiety because of the bullying i went through, that's why i'm so passionate about stopping it."
"i wonder if i'm diagnosed with depression. as a matter of fact, i've been like this since 7th grade. hm..",en,0,0,1,"i wonder if i'm diagnosed with depression. as a matter of fact, i've been like this since 7th grade. hm.."
"i went to the doctors today , i got prescribed two different antidepressants , i'm diagnosed with major depression .",en,0,0,1,"i went to the doctors today , i got prescribed two different antidepressants , i'm diagnosed with major depression ."
"@teenyla mine do nothing but help. i'm diagnosed manic depressive, which is a combination of bipolar disorder and clinical depression.",en,0,0,1,"@teenyla mine do nothing but help. i'm diagnosed manic depressive, which is a combination of bipolar disorder and clinical depression."
my name is julie and lately i have been diagnosed with depression so i act like i hate everyone and don't care cuz #easier,en,0,0,1,my name is julie and lately i have been diagnosed with depression so i act like i hate everyone and don't care cuz #easier
"@xxxbibijones i'm diagnosed with panic disorder, social anxiety and depression rt for someone that hurts everyday?",en,0,0,1,"@xxxbibijones i'm diagnosed with panic disorder, social anxiety and depression rt for someone that hurts everyday?"
#prayer - location not given: i have been diagnosed with depression and to make a long story… http://t.co/1rbknlza,en,0,0,1,#prayer - location not given: i have been diagnosed with depression and to make a long story… http://t.co/1rbknlza
so. the doctor wouldn't put me on the pill today because i'm diagnosed with depression. great.,en,0,0,1,so. the doctor wouldn't put me on the pill today because i'm diagnosed with depression. great.
"i have been diagnosed with major depression, bipolar, and anorexia    &lt;\3",en,1,0,1,"i have been diagnosed with major depression, bipolar, and anorexia    &lt;\3"
"i have been diagnosed w/bipolar, depression, and ocd. #realtalk",en,0,0,1,"i have been diagnosed w/bipolar, depression, and ocd. #realtalk"
"rt @maripanda: i have been diagnosed w/bipolar, depression, and ocd. #realtalk",en,0,0,1,"rt @maripanda: i have been diagnosed w/bipolar, depression, and ocd. #realtalk"
"@reneethemovie i have been diagnosed with depression after my daughter died in my arms. sara, my daughter, was (cont) http://t.co/5jf3qkov",en,0,0,1,"@reneethemovie i have been diagnosed with depression after my daughter died in my arms. sara, my daughter, was (cont) http://t.co/5jf3qkov"
i need to get evaluated i seriously think i'm diagnosed with depression............ i hope i'm not suicidal,en,0,0,1,i need to get evaluated i seriously think i'm diagnosed with depression............ i hope i'm not suicidal
"@annkempster i'm diagnosed ddnos, which has episodes of depression as a lovely bonus. but it doesn't mean i'm not also awesome :) you too.",en,0,0,1,"@annkempster i'm diagnosed ddnos, which has episodes of depression as a lovely bonus. but it doesn't mean i'm not also awesome :) you too."
@nickelshawkeye yes it is. i'm diagnosed with seasonal depression. the rain makes it worse for me,en,0,0,1,@nickelshawkeye yes it is. i'm diagnosed with seasonal depression. the rain makes it worse for me
"a mentally-ill man looks at christmas: i have been diagnosed with an extreme form of manic depression, and episo... http://bit.ly/gfobbn",en,0,0,1,"a mentally-ill man looks at christmas: i have been diagnosed with an extreme form of manic depression, and episo... http://bit.ly/gfobbn"
"so i have been diagnosed with postpartum depression.😒
that explains all this despression😰😢",en,0,0,1,"so i have been diagnosed with postpartum depression.😒
that explains all this despression😰😢"
"@sandieb321 i have been diagnosed as having clinical depression too, but dont do the things he do",en,0,0,1,"@sandieb321 i have been diagnosed as having clinical depression too, but dont do the things he do"
"#honestyhour people that wonder why i have been diagnosed with depression and don't really understand why, i never considered a true friend.",en,0,0,1,"#honestyhour people that wonder why i have been diagnosed with depression and don't really understand why, i never considered a true friend."
#honestyhour i'm diagnosed with clinical depression.,en,0,0,1,#honestyhour i'm diagnosed with clinical depression.
i have been diagnosed with post-tournament depression.,en,0,0,1,i have been diagnosed with post-tournament depression.
i have been diagnosed with depression,en,0,0,1,i have been diagnosed with depression
"severe depression and medicine causes seizures?: i have severe depression, i have been diagnosed, 3 suicide atte... http://t.co/8myqcrze",en,0,0,1,"severe depression and medicine causes seizures?: i have severe depression, i have been diagnosed, 3 suicide atte... http://t.co/8myqcrze"
i have been diagnosed with depression. oh.,en,0,0,1,i have been diagnosed with depression. oh.
"i have been diagnosed with: depersonalisation,depression and high anxiety :(.  happiness 2 #moodpanda",en,0,0,1,"i have been diagnosed with: depersonalisation,depression and high anxiety :(.  happiness 2 #moodpanda"
this school is the reason i'm diagnosed with depression! ugh,en,0,0,1,this school is the reason i'm diagnosed with depression! ugh
"@ambersgirlgaga @godgasmonster i'm not trying to. i'm diagnosed with depression, eating disorders and anxiety disorder. so..",en,0,0,1,"@ambersgirlgaga @godgasmonster i'm not trying to. i'm diagnosed with depression, eating disorders and anxiety disorder. so.."
i have been diagnosed with post-cup depression. #worldcup,en,0,0,1,i have been diagnosed with post-cup depression. #worldcup
"@pro_thin i'm diagnosed with major depression and generalized anxiety disorder, i'm terrified to talk to my psychiatrist about my eating.",en,0,0,1,"@pro_thin i'm diagnosed with major depression and generalized anxiety disorder, i'm terrified to talk to my psychiatrist about my eating."
